Project Type,Project Phase Name,Spend_Ratio,Estimate_Ratio,Budget_Per_Day,Project Status Name,Budget,Final_Estimate,Actual_Spend,Planned_Duration,Is_Delayed,Project Start_Month
SCA Capacity,Design,0.21892139860139861,0.320979020979021,45703.125,Complete,8043750.0,2581875.0,1760949.0,176,1,October
SCA CIP,Scope,0.7758625954198474,0.7758625954198474,417.04285714285714,Complete,65500.0,50819.0,50819.0,0,0,September
SCA CIP,Design,0.40916030534351144,0.40916030534351144,3598.901098901099,Complete,327500.0,134000.0,134000.0,91,1,September
SCA CIP,Scope,1.3379371357202332,1.3379371357202332,762.5396825396825,Complete,96080.0,128549.0,128549.0,126,1,October
SCA CIP,Design,0.568115475719236,0.6687524210909568,3423.268115942029,Complete,472411.0,315926.0,268384.0,138,1,April
SCA CIP,Scope,0.14530850675428988,5.772544724351953,29.138297872340427,Complete,2739.0,15811.0,398.0,94,0,January
SCA CIP,Design,0.1070182555780933,2.172819472616633,100.20325203252033,Complete,12325.0,26780.0,1319.0,123,1,April
SCA CIP,Scope,0.1605351170568562,9.722885809842332,16.744,Complete,2093.0,20350.0,336.0,125,0,August
SCA CIP,Design,0.14269030682662703,2.2658456311710373,64.95862068965518,Complete,9419.0,21342.0,1344.0,145,1,August
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,281507.0,277039.0,92,1,September
SCA CIP,Scope,1.3689112841655215,1.3689112841655215,45.7972027972028,Complete,6549.0,8965.0,8965.0,143,0,September
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,19990.0,2422.0,122,1,April
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,0.0,0.0,92,1,April
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,20311.0,20311.0,121,1,February
SCA CIP RESOA,Design,1.0337655234540892,1.0538897110868026,444.0285714285714,Complete,62164.0,65514.0,64263.0,140,1,November
SCA CIP,Scope,1.9095602104636156,1.9095602104636156,74.61481481481482,Complete,10073.0,19235.0,19235.0,135,1,February
SCA CIP,Design,2.0034194445057247,2.036466721083633,294.34415584415586,Complete,45329.0,92311.0,90813.0,154,1,December
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,217952.0,217952.0,119,1,January
SCA CIP RESOA,Design,3.7697232548533663,4.146814332920281,421.04347826086956,Complete,77472.0,321262.0,292048.0,184,1,July
SCA Capacity,Scope,1.022630381314103,1.0557121823079625,9486.825396825398,Complete,1195340.0,1261935.0,1222391.0,126,1,April
SCA Capacity,Design,0.2876412661762437,0.592452728465913,26111.796116504855,Complete,5379030.0,3186821.0,1547231.0,206,1,September
SCA CIP,Scope,0.057858136300417244,0.057858136300417244,417.04285714285714,Complete,39545.0,2288.0,2288.0,0,0,May
SCA CIP,Design,0.7049255777021388,0.7049255777021388,1781.2882882882882,Complete,197723.0,139380.0,139380.0,111,1,May
SCA Capacity,Scope,0.7512477418812755,0.7669894551107004,7556.507936507936,Complete,952120.0,730266.0,715278.0,126,0,April
SCA Capacity,Design,0.22581747398787266,0.3043313867999832,19213.18385650224,Complete,4284540.0,1303920.0,967524.0,223,1,August
SCA CIP,Scope,1.2458933853609415,1.251368871546353,453.9714285714286,Complete,15889.0,19883.0,19796.0,35,0,June
SCA CIP,Design,1.2537307170529084,1.376596131522636,496.53472222222223,Complete,71501.0,98428.0,89643.0,144,1,June
SCA CIP,Construction,0.8628069920341854,0.9690070022342477,3082.150501672241,Complete,921563.0,893001.0,795131.0,299,0,July
SCA CIP,"CM,F&E",1.606825247208838,1.634037246717055,571.2608695652174,Complete,170807.0,279105.0,274457.0,299,0,July
SCA Capacity,Scope,0.39567724257907994,0.43833181557726725,13407.358108108108,Complete,1984289.0,869777.0,785138.0,148,0,April
SCA CIP,Scope,0.36684802862040694,0.36684802862040694,417.04285714285714,Complete,40251.0,14766.0,14766.0,0,0,April
SCA CIP,Design,0.5946027960263631,0.5965938734441381,1552.3801652892562,Complete,187838.0,112063.0,111689.0,121,1,April
SCA CIP,Scope,0.9445210023988159,1.3303730924309702,318.5853658536585,Complete,39186.0,52132.0,37012.0,123,1,May
SCA CIP,Scope,0.5394138674475245,0.5717360691310744,4147.550724637681,Complete,572362.0,327240.0,308740.0,138,0,July
SCA CIP,Scope,1.2513395638629283,1.2513395638629283,428.0,Complete,64200.0,80336.0,80336.0,150,0,January
SCA CIP,Design,0.9742056074766355,1.1380280373831775,2098.0392156862745,Complete,321000.0,365307.0,312720.0,153,0,May
SCA CIP,Construction,0.864875320179993,0.9070151609553478,9907.407407407407,Complete,7222500.0,6550917.0,6246562.0,729,0,May
SCA CIP,"CM,F&E",1.3897908322207388,1.3912928348909657,616.4609053497942,Complete,449400.0,625247.0,624572.0,729,0,May
SCA CIP,Scope,1.0031466025197118,1.0625858026266235,1167.531914893617,Complete,164622.0,174925.0,165140.0,141,0,August
SCA CIP,Design,0.5256622631440168,0.5699254248236552,5080.916666666667,Complete,792623.0,451736.0,416652.0,156,0,October
SCA Capacity,Scope,0.6875790334150776,0.7212168226481824,1720.028694404591,Complete,1198860.0,864638.0,824311.0,697,0,October
SCA Capacity,Design,0.41190742316311607,0.5145831132168153,23253.75,Complete,5394870.0,2776109.0,2222187.0,232,0,September
SCA Capacity,Construction,0.8582312374435597,0.9106576063706924,60637.52673796791,Complete,68035305.0,61956868.0,58390024.0,1122,0,August
SCA Capacity,"CM,Art,F&E",0.35308157332799495,0.6534429583103949,8548.021390374332,Complete,9590880.0,6267093.0,3386363.0,1122,0,August
SCA CIP,Scope,0.663415084753591,0.663415084753591,712.203947368421,Complete,108255.0,71818.0,71818.0,152,0,January
SCA CIP,Design,0.527629208812526,0.5574546210336705,2052.2274881516587,Complete,433020.0,241389.0,228474.0,211,0,May
SCA CIP,Construction,0.8954687851215495,0.9578577740827984,11137.345679012345,Complete,8119125.0,7776967.0,7270423.0,729,1,January
SCA CIP,"CM,F&E",1.3991052871196976,1.4246382549139927,692.9903978052126,Complete,505190.0,719713.0,706814.0,729,1,January
SCA CIP,Scope,0.9304228335140314,0.9304228335140314,1071.918918918919,Complete,79322.0,73803.0,73803.0,74,1,August
SCA CIP,Design,0.5729266207946829,0.5883724858866749,2240.74011299435,Complete,396611.0,233355.0,227229.0,177,1,December
SCA CIP,Scope,0.29640557939914164,0.8118741058655222,81.63503649635037,Complete,11184.0,9080.0,3315.0,137,1,February
SCA CIP,Design,0.28327305965107497,0.28327305965107497,289.2298850574713,Complete,50326.0,14256.0,14256.0,174,1,August
SCA CIP,Scope,0.9628811687760129,0.9628811687760129,114.85853658536585,Complete,23546.0,22672.0,22672.0,205,1,December
SCA CIP,Design,0.6163668623416826,0.6487948054889673,688.038961038961,Complete,105958.0,68745.0,65309.0,154,1,July
SCA CIP,Scope,0.5728043449463505,0.5728043449463505,1606.1702127659576,Complete,226470.0,129723.0,129723.0,141,1,September
SCA CIP,Design,1.0387216726693795,1.1575820664547625,5870.6209150326795,Complete,898205.0,1039746.0,932985.0,153,1,February
SCA CIP,Scope,2.5292723462677937,2.5292723462677937,494.25,Complete,69195.0,175013.0,175013.0,140,1,November
SCA CIP,Scope,3.281029411764706,3.281029411764706,152.23880597014926,Complete,20400.0,66933.0,66933.0,134,1,June
SCA CIP,Design,2.1346398948999,2.235720308241338,666.6535947712418,Complete,101998.0,228039.0,217729.0,153,1,February
SCA CIP,Scope,1.924557453758884,1.924557453758884,1306.9038461538462,Complete,67959.0,130791.0,130791.0,52,1,October
SCA CIP,Design,0.6354007563383804,1.2515310702040936,1573.125,Complete,339795.0,425264.0,215906.0,216,1,March
SCA CIP,Scope,3.794005591007207,3.794005591007207,592.8601398601398,Complete,84779.0,321652.0,321652.0,143,1,November
SCA CIP,Scope,1.3616929210924864,1.3627746927253432,698.294964028777,Complete,97063.0,132275.0,132170.0,139,1,July
SCA CIP,Design,0.8004739190010611,0.9450666062248231,3151.396103896104,Complete,485315.0,458655.0,388482.0,154,1,April
SCA CIP,Scope,0.31176470588235294,0.31176470588235294,16.813186813186814,Complete,1530.0,477.0,477.0,91,0,January
SCA CIP,Scope,1.2309192562735665,1.2309192562735665,536.5813953488372,Complete,69219.0,85203.0,85203.0,129,0,October
SCA CIP,Design,0.7155357967252037,0.7516682754857934,2365.801418439716,Complete,333578.0,250740.0,238687.0,141,1,September
SCA CIP,Scope,0.2678534829889326,0.3167829069515106,4773.8705035971225,Complete,663568.0,210207.0,177739.0,139,1,July
SCA CIP,Scope,1.3739488117001828,2.3773308957952466,79.27536231884058,Complete,10940.0,26008.0,15031.0,138,0,April
SCA CIP,Design,1.2072516758074345,1.2072516758074345,309.62264150943395,Complete,49230.0,59433.0,59433.0,159,0,August
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,11206.0,11206.0,119,0,February
SCA CIP RESOA,Design,0.3619430651358213,2.066483923877143,255.78735632183907,Complete,44507.0,91973.0,16109.0,174,1,June
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,7175.0,7175.0,126,0,November
SCA CIP,Scope,0.8792699054320433,0.8792699054320433,523.8823529411765,Complete,80154.0,70477.0,70477.0,153,0,April
SCA CIP,Design,0.8064481458893632,0.9585736995231001,2174.3695652173915,Complete,400084.0,383510.0,322647.0,184,0,July
SCA CIP,Scope,2.2997173531744703,2.2997173531744703,643.9640287769785,Complete,89511.0,205850.0,205850.0,139,1,June
SCA CIP,Design,1.0028953468598687,1.2440884803680268,2902.103896103896,Complete,446924.0,556013.0,448218.0,154,0,December
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,25420.0,25420.0,90,0,January
SCA CIP,Scope,0.7535177098495875,0.7535177098495875,140.3548387096774,Complete,39159.0,29507.0,29507.0,279,0,September
SCA CIP,Design,0.7937429724188108,0.7966333752232291,994.671052631579,Complete,151190.0,120443.0,120006.0,152,0,February
SCA CIP,Scope,0.7969419979810889,0.7969419979810889,799.8444444444444,Complete,215958.0,172106.0,172106.0,270,1,July
SCA CIP,Design,0.3569719051956634,0.3689425105328229,6544.168831168831,Complete,1007802.0,371821.0,359757.0,154,1,June
SCA CIP,Scope,1.0,1.0,206.77142857142857,Complete,28948.0,28948.0,28948.0,140,1,November
SCA CIP,Design,0.9700876358107857,1.0,525.3441558441558,Complete,80903.0,80903.0,78483.0,154,1,June
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,6276.0,6276.0,126,0,October
SCA CIP RESOA,Design,0.3787179487179487,0.3787179487179487,368.3333333333333,Complete,66300.0,25109.0,25109.0,180,0,December
SCA CIP,Scope,1.8915877590229175,1.960800054892274,1071.6176470588234,Complete,145740.0,285767.0,275680.0,136,1,June
SCA CIP,Design,0.8786824189411541,0.9634389507876366,4762.738562091503,Complete,728699.0,702057.0,640295.0,153,0,January
SCA CIP,Scope,1.6198981698087245,1.870840787119857,261.40287769784175,Complete,36335.0,67977.0,58859.0,139,0,May
SCA CIP,Design,0.5150357094413286,0.577289856867359,1080.0191082802548,Complete,169563.0,97887.0,87331.0,157,0,September
SCA CIP,Scope,3.5734131077642526,4.4439171996423905,60.84100418410042,Complete,14541.0,64619.0,51961.0,239,0,June
SCA CIP,Design,2.1144854554661565,2.414125358690148,587.5371900826447,Complete,71092.0,171625.0,150323.0,121,0,January
SCA CIP,Scope,1.4742954964445616,1.4742954964445616,1116.764705882353,Complete,151880.0,223916.0,223916.0,136,0,June
SCA CIP,Design,0.7832949917105719,0.7945512318261366,3532.0976744186046,Complete,759401.0,603383.0,594835.0,215,0,November
SCA CIP,Scope,2.4186432637571156,2.4186432637571156,347.4725274725275,Complete,63240.0,152955.0,152955.0,182,0,June
SCA CIP,Design,0.9850980392156863,0.9850980392156863,1411.607142857143,Complete,316200.0,311488.0,311488.0,224,0,November
SCA CIP,Scope,1.0863263505343312,1.0863345207359718,774.6582278481013,Complete,122396.0,132963.0,132962.0,158,0,October
SCA CIP,Design,1.1436809136269357,1.1542307724345893,3138.5359477124184,Complete,480196.0,554257.0,549191.0,153,1,January
SCA CIP,Scope,0.9688918766197073,1.6471035248728592,834.4878048780488,Complete,102642.0,169062.0,99449.0,123,1,January
SCA CIP,Scope,0.7869097132395375,0.7874708961015702,443.1305114638448,Complete,251255.0,197856.0,197715.0,567,0,September
SCA CIP,Design,0.5547080187749619,0.6816541915866613,6630.106666666667,Complete,994516.0,677916.0,551666.0,150,0,March
SCA CIP,Scope,1.4916098584163608,1.4916098584163608,31.008130081300813,Complete,3814.0,5689.0,5689.0,123,0,May
SCA CIP,Design,1.3258374599475677,1.3258374599475677,95.36111111111111,Complete,17165.0,22758.0,22758.0,180,0,June
SCA CIP,Construction,0.8069428435826158,0.9205234253169706,739.9163879598663,Complete,221235.0,203652.0,178524.0,299,1,November
SCA CIP,"CM,F&E",0.8656643350059782,0.9148739867631968,355.24749163879596,Complete,106219.0,97177.0,91950.0,299,1,November
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,26712.0,26712.0,121,1,January
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,17180.0,17180.0,90,1,February
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,0.0,0.0,95,1,June
SCA CIP,Scope,1.432303370786517,1.432303370786517,29.421487603305785,Complete,3560.0,5099.0,5099.0,121,0,June
SCA CIP,Design,1.2730961298377028,1.2730961298377028,88.02197802197803,Complete,16020.0,20395.0,20395.0,182,0,September
SCA CIP,Construction,0.7912727624951569,0.9018936458736924,690.5685618729098,Complete,206480.0,186223.0,163382.0,299,1,November
SCA CIP,"CM,F&E",0.8094127623489507,0.8793018161260688,283.96655518394647,Complete,84906.0,74658.0,68724.0,299,1,November
SCA CIP,Scope,1.0571452842095044,1.089121887287025,592.8345323741007,Complete,82404.0,89748.0,87113.0,139,0,June
SCA CIP,Design,0.7722784635667905,0.7722784635667905,2465.0833333333335,Complete,384553.0,296982.0,296982.0,156,0,October
SCA CIP,Scope,1.2248651299656694,1.2248651299656694,32.88709677419355,Complete,4078.0,4995.0,4995.0,124,0,December
SCA CIP,Design,1.088942176685378,1.088942176685378,103.66666666666667,Complete,18349.0,19981.0,19981.0,177,0,January
SCA CIP,Construction,0.7997260053868694,0.9058270366721494,790.9732441471572,Complete,236501.0,214229.0,189136.0,299,1,November
SCA CIP,"CM,F&E",0.8626329924111279,0.9219309983437357,357.41471571906357,Complete,106867.0,98524.0,92187.0,299,1,November
SCA CIP,Scope,1.4142143748885323,1.414327869384049,907.0147058823529,Complete,123354.0,174463.0,174449.0,136,1,January
SCA CIP,Design,0.9363504745562765,0.9363504745562765,3996.214285714286,Complete,615417.0,576246.0,576246.0,154,1,May
SCA CIP,Scope,0.4414284189796176,0.44866235282323913,2008.0324675324675,Complete,309237.0,138743.0,136506.0,154,0,November
SCA CIP,Scope,0.7103448275862069,0.7103448275862069,37.72357723577236,Complete,4640.0,3296.0,3296.0,123,0,March
SCA CIP,Design,0.6313697318007663,0.6313697318007663,117.96610169491525,Complete,20880.0,13183.0,13183.0,177,0,March
SCA CIP,Construction,0.504811979785969,0.893515903686088,900.0668896321071,Complete,269120.0,240463.0,135855.0,299,1,October
SCA CIP,"CM,F&E",0.7335747443953035,0.9230299473762053,701.0066889632106,Complete,209601.0,193468.0,153758.0,299,1,October
SCA CIP,Scope,0.4066666666666667,0.4066666666666667,39.02439024390244,Complete,4800.0,1952.0,1952.0,123,0,March
SCA CIP,Design,0.36138888888888887,0.36138888888888887,122.03389830508475,Complete,21600.0,7806.0,7806.0,177,0,March
SCA CIP,Construction,0.7267277298850575,0.9046623563218391,931.1036789297659,Complete,278400.0,251858.0,202321.0,299,1,October
SCA CIP,"CM,F&E",0.6630043816624158,0.7510823360146491,255.70234113712374,Complete,76455.0,57424.0,50690.0,299,1,October
SCA CIP,Scope,1.356082474226804,1.356082474226804,418.705035971223,Complete,58200.0,78924.0,78924.0,139,0,December
SCA CIP,Design,1.2211211340206185,1.400270618556701,1531.578947368421,Complete,232800.0,325983.0,284277.0,152,0,March
SCA CIP,Scope,1.0217338403041825,1.0217338403041825,424.19354838709677,Complete,65750.0,67179.0,67179.0,155,0,June
SCA CIP,Design,0.9542722433460076,1.0208882129277566,2107.371794871795,Complete,328750.0,335617.0,313717.0,156,0,September
SCA CIP,Scope,1.9475675675675677,1.9475675675675677,30.833333333333332,Complete,3700.0,7206.0,7206.0,120,0,March
SCA CIP,Design,1.7312912912912912,1.7312912912912912,93.53932584269663,Complete,16650.0,28826.0,28826.0,178,0,March
SCA CIP,Scope,5.400915431560593,5.518090671316478,249.34782608695653,Complete,22940.0,126585.0,123897.0,92,1,June
SCA CIP,Scope,0.4073488739628605,0.4073488739628605,27.21505376344086,Complete,2531.0,1031.0,1031.0,93,0,December
SCA CIP,Scope,1.0664240425609446,1.0664240425609446,1614.2941176470588,Complete,219544.0,234127.0,234127.0,136,1,June
SCA CIP,Design,0.8035170120671078,0.890311138099699,5715.830687830688,Complete,1080292.0,961796.0,868033.0,189,1,October
SCA CIP,Scope,0.9956236464060078,1.0205938513193136,1091.3706293706293,Complete,156066.0,159280.0,155383.0,143,0,October
SCA CIP,Design,0.43314238847667014,0.43314238847667014,5067.077922077922,Complete,780330.0,337994.0,337994.0,154,1,April
SCA Capacity,Scope,0.593214347032106,0.597291201673196,4449.236111111111,Complete,1281380.0,765357.0,760133.0,288,0,May
SCA Capacity,Design,0.27650918020675624,0.42036571682266166,55444.32692307692,Complete,5766210.0,2423917.0,1594410.0,104,0,February
SCA CIP,Scope,1.0929219762029085,1.0929219762029085,584.487012987013,Complete,90011.0,98375.0,98375.0,154,0,December
SCA CIP,Design,0.8222805482648002,0.8639808912774792,2353.235294117647,Complete,360045.0,311072.0,296058.0,153,1,April
SCA CIP,Scope,0.5302191093763929,0.5302191093763929,1829.7801418439717,Complete,257999.0,136796.0,136796.0,141,1,October
SCA CIP,Design,0.6310236133492119,0.6326166350614001,7319.156028368794,Complete,1032001.0,652861.0,651217.0,141,0,March
SCA CIP,Scope,0.8979546842140967,0.8979546842140967,2136.376811594203,Complete,294820.0,264735.0,264735.0,138,1,June
SCA CIP,Scope,1.1400346020761245,1.1400346020761245,164.20454545454547,Complete,28900.0,32947.0,32947.0,176,0,June
SCA CIP,Design,0.8126076997072644,0.8630232735174638,1350.4579439252336,Complete,144499.0,124706.0,117421.0,107,1,November
SCA CIP,Scope,2.0064724247736208,2.009075916148907,529.7197802197802,Complete,96409.0,193693.0,193442.0,182,0,August
SCA CIP,Design,1.0120984860684417,1.0122532463050993,2656.438888888889,Complete,478159.0,484018.0,483944.0,180,0,December
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,15989.0,15989.0,119,1,August
SCA CIP RESOA,Design,1.0927226575977131,1.1135960372615703,571.5211267605633,Complete,81156.0,90375.0,88681.0,142,1,April
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,124201.0,123353.0,105,1,February
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,419.0,419.0,91,1,March
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,3397.0,3397.0,125,0,November
SCA CIP,Scope,4.026089344562432,4.026089344562432,60.02197802197802,Complete,10924.0,43981.0,43981.0,182,1,October
SCA CIP,Design,2.6695410190219877,2.6695410190219877,300.11538461538464,Complete,54621.0,145813.0,145813.0,182,0,September
SCA CIP,Scope,1.4203960905349795,1.4203960905349795,747.6923076923077,Complete,116640.0,165675.0,165675.0,156,0,August
SCA CIP,Design,1.1885545267489712,1.2367644032921812,2725.233644859813,Complete,583200.0,721281.0,693165.0,214,0,December
SCA CIP,Construction,0.903909922267947,0.9826736015851242,18000.0,Complete,13122000.0,12894643.0,11861106.0,729,1,January
SCA CIP,"CM,F&E",0.7165833823241231,0.7521237507348618,1120.0,Complete,816480.0,614094.0,585076.0,729,1,January
SCA CIP,Scope,1.5847255577599109,1.6132400542967527,815.063829787234,Complete,114924.0,185400.0,182123.0,141,1,September
SCA CIP,Design,0.7044467592429671,0.7714419943553326,3714.5359477124184,Complete,568324.0,438429.0,400354.0,153,1,February
SCA CIP,Scope,1.5172736665375177,1.5172736665375177,71.86078886310905,Complete,30972.0,46993.0,46993.0,431,1,March
SCA CIP,Design,1.398337250452495,1.398337250452495,783.4285714285714,Complete,148068.0,207049.0,207049.0,189,1,September
SCA CIP,Scope,2.4733649789029535,2.4733649789029535,812.5714285714286,Complete,11376.0,28137.0,28137.0,14,0,March
SCA CIP,Design,1.0143103266411166,1.1604725572237262,440.94573643410854,Complete,56882.0,66010.0,57696.0,129,1,April
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,168504.0,168504.0,120,1,February
SCA CIP RESOA,Design,0.6407088252195823,0.707121338564641,4976.873333333333,Complete,746531.0,527888.0,478309.0,150,1,March
SCA CIP,Scope,1.517352935723688,1.517352935723688,776.1007194244604,Complete,107878.0,163689.0,163689.0,139,1,June
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,16923.0,16923.0,106,0,March
SCA CIP,Scope,5.439373428737188,5.439373428737188,55.01063829787234,Complete,5171.0,28127.0,28127.0,94,0,November
SCA CIP,Design,4.834472089725409,4.834472089725409,168.6304347826087,Complete,23271.0,112503.0,112503.0,138,0,February
SCA CIP,Scope,0.9701220169153693,1.053769595431773,829.6312849162011,Complete,148504.0,156489.0,144067.0,179,0,June
SCA CIP,Design,0.501422203238352,0.501422203238352,3012.815573770492,Complete,735127.0,368609.0,368609.0,244,0,October
SCA CIP,Scope,1.5861290322580646,1.6379091995221027,686.0655737704918,Complete,83700.0,137093.0,132759.0,122,0,September
SCA CIP,Design,1.990683990442055,2.036980286738351,2146.153846153846,Complete,334800.0,681981.0,666481.0,156,1,September
SCA CIP,Scope,0.6651282051282051,0.6651282051282051,32.231404958677686,Complete,3900.0,2594.0,2594.0,121,0,March
SCA CIP,Design,0.5912250712250712,0.5912250712250712,99.15254237288136,Complete,17550.0,10376.0,10376.0,177,0,March
SCA Emergency Lighting,Scope,0.9180602358949765,1.0,417.04285714285714,Complete,0.0,515.0,515.0,0,0,September
SCA Emergency Lighting,Design,0.9180602358949765,1.0,0.0,Complete,0.0,20145.0,20145.0,165,0,December
SCA CIP,Scope,0.8690207814062773,0.8690207814062773,1646.7712418300653,Complete,251956.0,218955.0,218955.0,153,0,February
SCA CIP,Design,1.4650301883137324,1.5968659445148479,6477.856209150327,Complete,991112.0,1582673.0,1452009.0,153,1,April
SCA CIP,Scope,1.009919930698847,1.009919930698847,1213.3649635036497,Complete,166231.0,167880.0,167880.0,137,1,March
SCA CIP,Design,0.6700730511212328,0.6700730511212328,5186.33962264151,Complete,824628.0,552561.0,552561.0,159,1,September
SCA CIP,Scope,2.232230703986429,2.232230703986429,194.34065934065933,Complete,17685.0,39477.0,39477.0,91,1,July
SCA CIP,Design,2.0224766751484307,2.0280322307039866,498.16901408450707,Complete,70740.0,143463.0,143070.0,142,0,January
SCA CIP,Scope,1.3789832433967624,1.3789832433967624,978.0555555555555,Complete,140840.0,194216.0,194216.0,144,1,August
SCA CIP,Design,0.7242587333143993,0.7676015336552116,4456.962025316456,Complete,704200.0,540545.0,510023.0,158,1,November
SCA CIP,Scope,0.6284947120390159,0.6284947120390159,1294.2553191489362,Complete,182490.0,114694.0,114694.0,141,0,October
SCA CIP,Design,0.8592018740752918,0.9432859334758069,4802.368421052632,Complete,729960.0,688561.0,627183.0,152,0,February
SCA CIP,Scope,1.0114863621565768,1.0114863621565768,888.6666666666666,Complete,141298.0,142921.0,142921.0,159,0,October
SCA CIP,Design,1.0698614726435158,1.0989661769898424,4005.9539473684213,Complete,608905.0,669166.0,651444.0,152,0,January
SCA CIP,Scope,1.3295308345484176,1.3295308345484176,95.56557377049181,Complete,11659.0,15501.0,15501.0,122,0,June
SCA CIP,Design,0.8276723086306801,1.1175091491308327,347.44370860927154,Complete,52464.0,58629.0,43423.0,151,0,October
SCA CIP,Scope,2.173768707482993,2.173768707482993,427.3255813953488,Complete,18375.0,39943.0,39943.0,43,1,January
SCA CIP,Design,1.3408843537414965,1.5020680272108844,1441.1764705882354,Complete,73500.0,110402.0,98555.0,51,0,March
SCA CIP,Scope,1.5834831460674157,1.5834831460674157,189.36170212765958,Complete,17800.0,28186.0,28186.0,94,1,October
SCA CIP,Design,1.4464794007490636,1.4723096129837703,526.9736842105264,Complete,80100.0,117932.0,115863.0,152,1,February
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,2626.0,2626.0,126,0,October
SCA CIP RESOA,Design,0.437625,0.437625,136.36363636363637,Complete,24000.0,10503.0,10503.0,176,0,January
SCA CIP,Scope,0.23487434067638846,0.23487434067638846,208.68345323741008,Complete,29007.0,6813.0,6813.0,139,0,June
SCA CIP,Design,0.6685381637658462,0.7056898436807423,851.3459119496855,Complete,135364.0,95525.0,90496.0,159,0,October
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,19900.0,19900.0,125,0,December
SCA CIP RESOA,Scope,1.0,1.0,17.273684210526316,Complete,1641.0,1641.0,1641.0,95,1,December
SCA CIP,Scope,1.7461743812497172,1.7482376363060494,800.7608695652174,Complete,110505.0,193189.0,192961.0,138,0,June
SCA CIP,Design,0.5658986090943131,0.7298994492999809,3532.1612903225805,Complete,547485.0,399609.0,309821.0,155,1,November
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,17207.0,17207.0,135,1,May
SCA CIP RESOA,Design,0.8167638888888888,1.1435,418.6046511627907,Complete,72000.0,82332.0,58807.0,172,1,February
SCA CIP RESOA,Construction,0.42932102272727274,0.4773910984848485,3531.7725752508363,Complete,1056000.0,504125.0,453363.0,299,1,March
SCA CIP RESOA,"CM,F&E",0.8456190686382697,1.0523353738572871,575.8461538461538,Complete,172178.0,181189.0,145597.0,299,1,March
SCA CIP,Scope,3.0547055863110217,3.0547055863110217,124.96855345911949,Complete,19870.0,60697.0,60697.0,159,1,August
SCA CIP,Design,3.414212380473075,4.07126321087066,662.3333333333334,Complete,99350.0,404480.0,339202.0,150,1,February
SCA CIP,Scope,0.5926429729103959,0.5972394704161317,2774.2481751824816,Complete,380072.0,226994.0,225247.0,137,0,June
SCA CIP,Scope,0.9961077998150242,0.9961206453601891,560.0575539568346,Complete,77848.0,77546.0,77545.0,139,1,May
SCA CIP,Scope,0.9999535402341572,1.0,154.84892086330936,Complete,21524.0,21524.0,21523.0,139,1,May
SCA CIP,Scope,0.9131324004305705,0.9131324004305705,228.44262295081967,Complete,27870.0,25449.0,25449.0,122,0,June
SCA CIP,Design,1.4281632253645171,1.4293864370290634,672.3026315789474,Complete,102190.0,146069.0,145944.0,152,0,February
SCA CIP,Scope,1.1133413606261289,1.1133413606261289,912.6373626373627,Complete,83050.0,92463.0,92463.0,91,1,January
SCA CIP,Design,1.0065310054184227,1.068228777844672,2197.089947089947,Complete,415250.0,443582.0,417962.0,189,1,September
SCA CIP,Scope,0.5542112190987937,0.5553381777529346,2411.2608695652175,Complete,332754.0,184791.0,184416.0,138,0,June
SCA CIP,Scope,0.05488810365135453,0.05488810365135453,31.21323529411765,Complete,4245.0,233.0,233.0,136,0,February
SCA CIP,Scope,1.2929531301212718,1.2929531301212718,417.04285714285714,Complete,15255.0,19724.0,19724.0,0,0,October
SCA CIP,Design,0.4826144590598552,0.4826144590598552,426.39130434782606,Complete,68649.0,33131.0,33131.0,161,1,December
SCA CIP,Scope,2.188158336128816,2.188158336128816,417.04285714285714,Complete,29810.0,65229.0,65229.0,0,0,October
